num_links,num_words,num_special_chars,has_spammy_keywords,label
0,142,10,0,NOT SPAM
3,170,15,1,SPAM
1,193,1,0,NOT SPAM
1,104,18,0,NOT SPAM
1,31,15,1,NOT SPAM
5,139,7,0,NOT SPAM
6,103,19,0,SPAM
1,141,4,0,NOT SPAM
2,191,7,1,SPAM
0,40,13,0,NOT SPAM
0,122,13,1,SPAM
4,162,17,1,SPAM
2,23,4,1,NOT SPAM
1,173,9,1,SPAM
2,59,14,0,NOT SPAM
0,88,12,0,NOT SPAM
0,10,8,0,NOT SPAM
2,127,8,0,NOT SPAM
2,111,18,0,NOT SPAM
0,92,8,1,NOT SPAM
2,154,4,1,NOT SPAM
1,156,5,1,SPAM
3,66,9,0,NOT SPAM
4,174,9,1,SPAM
4,154,5,0,NOT SPAM
2,148,0,0,NOT SPAM
4,145,19,0,SPAM
4,124,12,1,SPAM
2,41,7,1,NOT SPAM
2,184,12,1,SPAM
0,156,5,1,NOT SPAM
4,129,18,1,SPAM
3,21,11,0,NOT SPAM
2,20,14,1,NOT SPAM
3,133,7,1,NOT SPAM
3,89,10,1,NOT SPAM
2,129,8,0,NOT SPAM
6,5,18,1,NOT SPAM
1,34,10,1,NOT SPAM
2,28,5,0,NOT SPAM
2,50,14,1,NOT SPAM
2,6,16,0,NOT SPAM
3,147,11,0,SPAM
2,33,1,1,NOT SPAM
3,103,3,1,NOT SPAM
1,66,2,1,NOT SPAM
1,17,1,0,NOT SPAM
0,69,18,1,NOT SPAM
6,49,4,0,NOT SPAM
2,51,16,0,NOT SPAM
6,20,15,1,NOT SPAM
2,130,15,1,SPAM
1,111,11,0,NOT SPAM
1,7,3,1,NOT SPAM
0,108,16,0,NOT SPAM
2,99,18,1,SPAM
2,137,1,1,NOT SPAM
5,158,4,1,SPAM
1,96,0,1,NOT SPAM
1,19,13,0,NOT SPAM
2,187,8,0,SPAM
2,154,16,0,SPAM
2,41,11,0,NOT SPAM
0,161,19,0,SPAM
3,158,11,0,SPAM
3,74,14,1,NOT SPAM
3,143,15,1,SPAM
1,104,17,0,NOT SPAM
3,152,13,0,SPAM
1,88,11,0,NOT SPAM
2,95,10,0,NOT SPAM
2,37,14,0,NOT SPAM
1,125,7,0,NOT SPAM
5,34,16,1,NOT SPAM
1,182,7,1,SPAM
2,38,3,0,NOT SPAM
1,137,9,0,NOT SPAM
4,144,5,1,NOT SPAM
2,80,5,1,NOT SPAM
1,79,16,1,NOT SPAM
1,56,7,1,NOT SPAM
1,55,12,1,NOT SPAM
3,153,14,0,SPAM
1,62,3,1,NOT SPAM
1,102,14,1,NOT SPAM
3,129,13,1,SPAM
3,196,10,1,SPAM
2,97,19,1,SPAM
0,138,16,1,SPAM
1,181,9,1,SPAM
2,41,5,1,NOT SPAM
1,142,5,1,NOT SPAM
0,198,0,1,SPAM
0,60,4,1,NOT SPAM
0,87,3,0,NOT SPAM
2,75,10,1,NOT SPAM
0,70,16,1,NOT SPAM
0,49,6,0,NOT SPAM
5,91,19,1,SPAM
3,99,2,1,NOT SPAM
1,196,1,1,NOT SPAM
0,148,7,0,NOT SPAM
2,14,4,0,NOT SPAM
0,153,4,0,NOT SPAM
1,144,9,1,SPAM
1,17,11,0,NOT SPAM
2,85,16,1,NOT SPAM
2,121,13,0,SPAM
3,142,4,1,NOT SPAM
2,126,4,0,NOT SPAM
2,145,5,0,NOT SPAM
2,166,14,1,SPAM
0,63,4,1,NOT SPAM
2,132,7,1,NOT SPAM
0,53,0,1,NOT SPAM
0,10,2,1,NOT SPAM
4,16,18,0,NOT SPAM
2,33,14,1,NOT SPAM
3,81,3,1,NOT SPAM
4,128,1,1,NOT SPAM
4,30,16,0,NOT SPAM
1,72,11,1,NOT SPAM
3,20,19,0,NOT SPAM
1,57,7,1,NOT SPAM
3,151,4,1,NOT SPAM
1,179,9,1,SPAM
2,164,18,0,SPAM
3,74,8,1,NOT SPAM
1,193,15,1,SPAM
4,9,0,0,NOT SPAM
2,191,14,1,SPAM
0,134,1,0,NOT SPAM
1,134,13,1,SPAM
0,7,15,1,NOT SPAM
1,99,9,0,NOT SPAM
4,47,11,1,NOT SPAM
2,137,12,1,SPAM
2,182,19,1,SPAM
1,14,8,0,NOT SPAM
1,159,1,1,NOT SPAM
4,28,18,1,NOT SPAM
4,26,14,0,NOT SPAM
1,93,14,1,NOT SPAM
4,7,0,1,NOT SPAM
0,148,17,1,SPAM
2,162,6,0,SPAM
0,116,9,1,NOT SPAM
2,175,8,1,SPAM
1,8,18,0,NOT SPAM
3,111,10,0,NOT SPAM
3,44,3,0,NOT SPAM
0,20,0,1,NOT SPAM
2,109,11,0,NOT SPAM
0,76,0,1,NOT SPAM
2,92,16,1,NOT SPAM
1,20,19,0,NOT SPAM
3,122,8,1,NOT SPAM
2,95,7,0,NOT SPAM
1,198,3,0,SPAM
2,187,7,0,SPAM
3,24,9,0,NOT SPAM
3,183,17,1,SPAM
0,88,14,1,NOT SPAM
1,87,18,1,NOT SPAM
4,189,19,0,SPAM
3,130,10,0,SPAM
1,55,3,1,NOT SPAM
0,22,8,0,NOT SPAM
4,85,7,1,NOT SPAM
1,191,15,0,SPAM
3,101,12,0,NOT SPAM
1,121,4,1,NOT SPAM
2,128,12,1,SPAM
4,32,18,1,NOT SPAM
1,160,1,0,NOT SPAM
4,93,11,1,NOT SPAM
2,145,8,1,NOT SPAM
3,10,0,0,NOT SPAM
4,161,13,0,SPAM
5,110,6,0,NOT SPAM
1,123,16,0,SPAM
2,141,13,0,SPAM
3,33,16,1,NOT SPAM
0,170,1,0,NOT SPAM
1,69,8,1,NOT SPAM
2,60,14,0,NOT SPAM
0,34,15,0,NOT SPAM
2,118,8,0,NOT SPAM
4,100,3,0,NOT SPAM
3,125,14,1,SPAM
2,191,9,1,SPAM
4,62,6,1,NOT SPAM
3,142,5,0,NOT SPAM
0,153,14,1,SPAM
2,188,1,1,SPAM
5,30,14,1,NOT SPAM
1,19,17,1,NOT SPAM
2,167,13,1,SPAM
2,93,17,0,NOT SPAM
2,19,2,0,NOT SPAM
1,101,19,0,NOT SPAM
2,79,13,0,NOT SPAM
0,92,5,1,NOT SPAM
0,10,13,1,NOT SPAM
0,160,1,1,NOT SPAM
2,67,15,1,NOT SPAM
5,33,15,0,NOT SPAM
3,52,16,1,NOT SPAM
4,195,15,1,SPAM
1,190,15,1,SPAM
2,153,7,1,SPAM
3,26,5,0,NOT SPAM
2,31,17,1,NOT SPAM
3,89,13,0,NOT SPAM
5,83,15,0,NOT SPAM
3,189,7,1,SPAM
1,142,17,0,SPAM
2,26,13,0,NOT SPAM
1,176,16,1,SPAM
2,88,7,1,NOT SPAM
1,87,15,0,NOT SPAM
2,160,9,1,SPAM
1,54,9,1,NOT SPAM
3,183,17,0,SPAM
3,133,17,0,SPAM
3,166,8,0,SPAM
0,167,0,1,NOT SPAM
0,65,15,0,NOT SPAM
1,34,9,1,NOT SPAM
1,80,14,0,NOT SPAM
4,172,4,0,NOT SPAM
1,197,16,0,SPAM
2,41,8,0,NOT SPAM
1,196,5,1,SPAM
2,133,1,0,NOT SPAM
0,147,12,1,SPAM
4,17,17,1,NOT SPAM
2,161,19,1,SPAM
0,187,3,0,NOT SPAM
2,49,9,1,NOT SPAM
3,8,10,1,NOT SPAM
2,196,12,0,SPAM
2,19,16,0,NOT SPAM
2,108,10,0,NOT SPAM
0,180,3,0,SPAM
0,188,13,1,SPAM
1,95,2,0,NOT SPAM
3,147,11,0,SPAM
4,43,3,0,NOT SPAM
2,83,15,0,NOT SPAM
2,64,6,0,NOT SPAM
2,98,19,1,SPAM
0,176,18,1,SPAM
0,47,17,0,NOT SPAM
0,136,8,0,NOT SPAM
0,81,10,1,NOT SPAM
1,182,18,0,SPAM
2,43,16,1,NOT SPAM
3,58,17,1,NOT SPAM
6,155,5,1,SPAM
3,192,2,1,SPAM
2,167,13,0,SPAM
2,58,8,0,NOT SPAM
0,190,2,0,SPAM
1,66,1,0,NOT SPAM
2,180,18,0,SPAM
1,139,5,1,NOT SPAM
1,177,2,1,NOT SPAM
0,17,8,0,NOT SPAM
0,185,17,1,SPAM
3,119,6,1,NOT SPAM
1,43,1,1,NOT SPAM
1,88,0,1,NOT SPAM
4,150,4,0,NOT SPAM
3,154,2,0,NOT SPAM
2,168,6,1,NOT SPAM
5,109,5,1,NOT SPAM
2,185,0,0,NOT SPAM
1,116,18,0,SPAM
4,76,19,0,NOT SPAM
4,7,13,0,NOT SPAM
4,194,9,1,SPAM
3,161,1,1,NOT SPAM
1,77,10,1,NOT SPAM
3,12,15,0,NOT SPAM
0,80,16,1,NOT SPAM
0,178,4,0,NOT SPAM
4,96,17,1,NOT SPAM
5,188,15,1,SPAM
2,110,9,0,NOT SPAM
1,53,5,0,NOT SPAM
1,47,7,1,NOT SPAM
1,142,5,1,NOT SPAM
3,145,3,1,NOT SPAM
0,189,4,0,NOT SPAM
2,6,5,0,NOT SPAM
0,69,14,0,NOT SPAM
2,90,5,0,NOT SPAM
0,101,18,1,SPAM
5,174,19,0,SPAM
2,190,7,1,SPAM
2,14,12,0,NOT SPAM
7,67,3,1,NOT SPAM
1,107,16,0,SPAM
3,65,13,1,NOT SPAM
0,5,17,0,NOT SPAM
1,158,14,1,SPAM
2,9,18,0,NOT SPAM
1,39,10,1,NOT SPAM
2,129,6,0,NOT SPAM
0,145,0,0,NOT SPAM
1,31,2,1,NOT SPAM
0,144,18,1,SPAM
4,98,0,0,NOT SPAM
2,54,3,0,NOT SPAM
1,191,10,0,SPAM
0,163,6,0,NOT SPAM
8,73,6,0,NOT SPAM
1,169,13,0,SPAM
3,6,14,0,NOT SPAM
2,106,4,1,NOT SPAM
1,197,13,1,SPAM
1,7,12,1,NOT SPAM
4,152,19,1,SPAM
1,134,17,0,SPAM
1,46,0,0,NOT SPAM
2,47,12,0,NOT SPAM
2,25,19,0,NOT SPAM
0,49,6,0,NOT SPAM
2,24,5,0,NOT SPAM
1,175,8,1,SPAM
3,182,9,0,SPAM
1,47,2,0,NOT SPAM
2,28,6,0,NOT SPAM
6,86,10,0,NOT SPAM
3,88,11,0,NOT SPAM
0,64,11,0,NOT SPAM
2,36,12,0,NOT SPAM
4,126,7,1,NOT SPAM
0,9,3,1,NOT SPAM
3,134,19,1,SPAM
2,158,0,1,NOT SPAM
3,29,5,0,NOT SPAM
2,182,1,1,NOT SPAM
3,90,13,1,NOT SPAM
1,171,17,0,SPAM
3,90,9,1,NOT SPAM
1,79,0,0,NOT SPAM
5,15,2,1,NOT SPAM
0,195,19,1,SPAM
6,72,3,1,NOT SPAM
3,101,17,0,SPAM
2,150,7,0,NOT SPAM
3,112,8,1,NOT SPAM
1,126,18,1,SPAM
3,160,1,0,NOT SPAM
1,46,8,0,NOT SPAM
2,64,2,1,NOT SPAM
2,154,1,1,NOT SPAM
1,172,6,1,SPAM
2,66,16,1,NOT SPAM
2,135,16,0,SPAM
2,75,8,1,NOT SPAM
5,195,0,0,SPAM
1,125,0,0,NOT SPAM
0,24,7,0,NOT SPAM
4,75,16,0,NOT SPAM
4,158,7,0,SPAM
3,173,18,0,SPAM
4,135,3,0,NOT SPAM
2,175,17,0,SPAM
0,149,12,0,SPAM
0,88,6,1,NOT SPAM
3,102,2,0,NOT SPAM
4,185,13,1,SPAM
2,184,8,0,SPAM
0,165,2,0,NOT SPAM
0,64,6,1,NOT SPAM
1,72,14,0,NOT SPAM
1,188,3,0,NOT SPAM
2,109,4,1,NOT SPAM
0,196,8,1,SPAM
0,140,2,0,NOT SPAM
1,165,15,0,SPAM
2,157,15,1,SPAM
1,115,18,0,SPAM
4,139,8,0,NOT SPAM
2,63,19,0,NOT SPAM
3,37,0,1,NOT SPAM
2,45,16,0,NOT SPAM
3,165,11,1,SPAM
0,33,8,0,NOT SPAM
4,171,4,0,SPAM
2,189,14,0,SPAM
2,109,12,1,NOT SPAM
1,105,18,1,SPAM
2,68,2,1,NOT SPAM
1,90,1,0,NOT SPAM
1,70,12,0,NOT SPAM
0,118,6,1,NOT SPAM
3,126,8,1,NOT SPAM
5,13,9,1,NOT SPAM
2,33,0,0,NOT SPAM
1,101,15,0,NOT SPAM
0,78,10,1,NOT SPAM
1,128,7,0,NOT SPAM
2,160,12,0,SPAM
0,114,15,1,SPAM
2,57,2,0,NOT SPAM
1,178,12,1,SPAM
1,171,16,1,SPAM
5,80,5,1,NOT SPAM
0,62,9,1,NOT SPAM
2,186,8,1,SPAM
0,138,17,0,SPAM
0,49,16,1,NOT SPAM
0,172,6,1,SPAM
3,155,1,0,NOT SPAM
4,121,10,0,NOT SPAM
4,126,17,1,SPAM
1,174,2,1,NOT SPAM
2,170,13,1,SPAM
2,148,19,1,SPAM
1,78,12,0,NOT SPAM
3,179,16,1,SPAM
3,153,10,1,SPAM
2,78,6,1,NOT SPAM
1,153,2,1,NOT SPAM
3,29,2,0,NOT SPAM
0,128,1,0,NOT SPAM
3,65,15,1,NOT SPAM
2,102,10,1,NOT SPAM
1,58,13,1,NOT SPAM
3,64,2,0,NOT SPAM
3,174,6,1,SPAM
2,193,7,0,SPAM
3,36,12,0,NOT SPAM
2,57,18,1,NOT SPAM
1,176,10,0,SPAM
3,143,0,0,NOT SPAM
1,122,18,1,SPAM
2,51,12,1,NOT SPAM
2,94,16,0,NOT SPAM
4,64,8,0,NOT SPAM
1,40,18,0,NOT SPAM
1,192,18,1,SPAM
2,165,5,0,NOT SPAM
3,46,6,1,NOT SPAM
1,17,4,0,NOT SPAM
1,146,7,1,NOT SPAM
2,190,13,0,SPAM
1,119,17,0,NOT SPAM
2,105,19,1,SPAM
2,126,2,1,NOT SPAM
1,172,7,0,SPAM
1,69,13,0,NOT SPAM
2,137,13,0,NOT SPAM
1,162,6,0,NOT SPAM
2,121,5,1,NOT SPAM
2,177,5,0,NOT SPAM
3,105,11,1,NOT SPAM
3,190,14,1,SPAM
2,43,18,1,NOT SPAM
4,144,3,1,NOT SPAM
4,166,2,1,NOT SPAM
1,113,12,1,NOT SPAM
3,18,15,0,NOT SPAM
1,170,12,0,SPAM
0,148,9,1,SPAM
3,110,12,0,NOT SPAM
3,193,7,1,SPAM
0,191,11,1,SPAM
0,79,7,1,NOT SPAM
4,83,8,0,NOT SPAM
1,116,9,0,NOT SPAM
4,71,6,0,NOT SPAM
2,143,2,1,NOT SPAM
2,15,4,0,NOT SPAM
3,20,2,1,NOT SPAM
2,170,17,1,SPAM
2,162,18,0,SPAM
0,173,9,1,SPAM
3,5,8,1,NOT SPAM
2,128,6,1,NOT SPAM
2,42,0,1,NOT SPAM
1,118,9,1,NOT SPAM
1,102,1,0,NOT SPAM
1,64,5,1,NOT SPAM
3,23,5,1,NOT SPAM
1,128,7,0,NOT SPAM
4,191,17,0,SPAM
2,104,6,1,NOT SPAM
1,72,17,0,NOT SPAM
1,142,0,1,NOT SPAM
3,21,13,0,NOT SPAM
2,84,19,0,NOT SPAM
0,89,6,0,NOT SPAM
3,96,19,1,SPAM
1,33,6,0,NOT SPAM
0,138,3,0,NOT SPAM
6,198,4,0,SPAM
1,123,0,1,NOT SPAM
4,126,19,0,SPAM
3,115,2,0,NOT SPAM
3,195,12,0,SPAM
3,163,6,0,NOT SPAM
3,157,5,0,NOT SPAM
1,91,5,0,NOT SPAM
0,153,1,0,NOT SPAM
1,20,15,1,NOT SPAM
1,136,5,1,NOT SPAM
0,111,7,0,NOT SPAM
1,178,10,1,SPAM
3,12,17,0,NOT SPAM
0,138,5,0,NOT SPAM
0,129,13,0,NOT SPAM
2,132,14,1,SPAM
1,57,10,1,NOT SPAM
4,123,14,1,SPAM
0,196,12,0,SPAM
2,95,5,1,NOT SPAM
4,183,3,1,SPAM
2,67,13,0,NOT SPAM
4,138,12,0,SPAM
1,194,9,0,SPAM
2,111,11,0,NOT SPAM
0,165,7,0,NOT SPAM
2,6,19,0,NOT SPAM
2,173,4,0,NOT SPAM
4,20,1,0,NOT SPAM
1,106,19,1,SPAM
5,123,11,1,SPAM
1,63,5,0,NOT SPAM
0,13,14,1,NOT SPAM
3,121,17,0,SPAM
1,14,17,1,NOT SPAM
3,98,9,1,NOT SPAM
4,11,6,1,NOT SPAM
0,97,9,0,NOT SPAM
1,198,4,0,SPAM
2,152,15,0,SPAM
1,127,18,0,SPAM
4,67,2,0,NOT SPAM
1,8,6,0,NOT SPAM
4,32,18,1,NOT SPAM
0,76,11,1,NOT SPAM
0,167,9,0,SPAM
2,134,4,0,NOT SPAM
4,173,1,1,NOT SPAM
4,160,2,1,NOT SPAM
1,79,13,1,NOT SPAM
3,77,14,0,NOT SPAM
1,106,19,0,SPAM
1,133,12,1,NOT SPAM
1,159,16,1,SPAM
2,71,19,1,SPAM
3,171,3,1,NOT SPAM
3,172,18,1,SPAM
0,32,14,1,NOT SPAM
0,96,14,1,NOT SPAM
0,156,8,0,NOT SPAM
1,86,2,0,NOT SPAM
2,55,1,1,NOT SPAM
3,60,6,1,NOT SPAM
2,77,8,1,NOT SPAM
3,30,4,1,NOT SPAM
3,92,16,1,SPAM
4,56,2,0,NOT SPAM
2,129,8,1,NOT SPAM
1,10,7,1,NOT SPAM
2,191,8,1,SPAM
2,121,16,1,SPAM
2,16,7,0,NOT SPAM
1,67,13,0,NOT SPAM
1,40,15,0,NOT SPAM
0,13,17,0,NOT SPAM
0,78,16,0,NOT SPAM
2,71,6,0,NOT SPAM
1,33,19,0,NOT SPAM
7,75,14,1,NOT SPAM
1,94,6,0,NOT SPAM
1,12,1,0,NOT SPAM
1,47,1,0,NOT SPAM
2,39,6,0,NOT SPAM
4,114,18,0,SPAM
2,26,5,0,NOT SPAM
1,70,11,1,NOT SPAM
1,106,14,1,NOT SPAM
1,153,12,1,SPAM
0,98,6,1,NOT SPAM
4,99,6,1,NOT SPAM
1,173,14,0,SPAM
3,45,3,1,NOT SPAM
3,181,2,0,NOT SPAM
3,8,0,1,NOT SPAM
2,102,6,1,NOT SPAM
2,197,8,1,SPAM
3,14,0,1,NOT SPAM
2,98,4,1,NOT SPAM
0,71,14,1,NOT SPAM
3,142,3,0,NOT SPAM
2,77,9,1,NOT SPAM
4,149,1,1,NOT SPAM
2,199,6,1,SPAM
1,57,18,1,NOT SPAM
3,167,5,0,NOT SPAM
2,8,14,0,NOT SPAM
2,72,19,1,NOT SPAM
0,117,11,1,NOT SPAM
0,100,10,0,NOT SPAM
4,106,2,1,NOT SPAM
1,143,19,1,SPAM
2,48,16,1,NOT SPAM
1,123,6,0,NOT SPAM
1,192,17,0,SPAM
1,194,16,0,SPAM
2,114,15,0,NOT SPAM
3,164,1,1,NOT SPAM
2,50,4,0,NOT SPAM
1,27,12,1,NOT SPAM
1,110,10,0,NOT SPAM
2,169,0,0,NOT SPAM
1,130,2,1,NOT SPAM
3,94,17,1,SPAM
2,102,3,0,NOT SPAM
1,79,8,0,NOT SPAM
3,118,10,1,NOT SPAM
3,190,16,0,SPAM
4,124,10,0,SPAM
0,89,2,0,NOT SPAM
4,47,18,0,NOT SPAM
2,92,19,1,SPAM
2,147,10,1,SPAM
0,199,13,0,SPAM
1,134,5,0,NOT SPAM
4,137,18,1,SPAM
2,185,14,1,SPAM
3,177,10,0,SPAM
2,108,17,1,SPAM
7,97,3,0,NOT SPAM
2,45,18,0,NOT SPAM
3,195,2,1,SPAM
0,36,11,1,NOT SPAM
2,110,3,0,NOT SPAM
3,6,11,0,NOT SPAM
3,14,0,0,NOT SPAM
3,175,15,0,SPAM
3,123,1,1,NOT SPAM
1,175,2,1,NOT SPAM
2,105,15,1,SPAM
2,114,9,1,NOT SPAM
1,71,8,0,NOT SPAM
1,27,13,0,NOT SPAM
3,102,7,1,NOT SPAM
4,101,1,0,NOT SPAM
1,192,10,0,SPAM
0,10,1,1,NOT SPAM
2,17,14,0,NOT SPAM
1,25,17,0,NOT SPAM
2,62,4,0,NOT SPAM
3,124,6,1,NOT SPAM
2,160,18,0,SPAM
0,124,18,1,SPAM
1,140,15,1,SPAM
1,81,18,0,NOT SPAM
0,102,16,1,NOT SPAM
4,62,12,1,NOT SPAM
1,172,7,0,SPAM
2,90,10,1,NOT SPAM
0,5,17,0,NOT SPAM
4,81,10,1,NOT SPAM
0,197,8,1,SPAM
1,14,13,0,NOT SPAM
2,192,1,1,SPAM
3,73,16,0,NOT SPAM
1,152,15,0,SPAM
2,66,4,1,NOT SPAM
4,17,0,0,NOT SPAM
6,190,8,0,SPAM
0,169,2,1,NOT SPAM
1,14,13,1,NOT SPAM
1,7,17,0,NOT SPAM
2,166,11,0,SPAM
0,38,13,0,NOT SPAM
3,162,15,0,SPAM
5,169,4,0,NOT SPAM
1,38,19,0,NOT SPAM
4,164,19,1,SPAM
2,89,14,0,NOT SPAM
2,62,8,0,NOT SPAM
3,109,16,1,SPAM
2,156,11,0,SPAM
4,13,12,1,NOT SPAM
2,45,9,1,NOT SPAM
7,156,6,0,SPAM
1,29,6,0,NOT SPAM
2,40,7,0,NOT SPAM
3,12,14,1,NOT SPAM
1,130,17,1,SPAM
1,118,0,1,NOT SPAM
3,109,9,0,NOT SPAM
2,97,18,1,SPAM
1,93,2,1,NOT SPAM
4,191,6,0,SPAM
2,167,3,1,NOT SPAM
1,42,4,1,NOT SPAM
2,96,5,1,NOT SPAM
3,123,9,1,NOT SPAM
1,164,11,0,SPAM
0,105,13,1,NOT SPAM
1,117,1,1,NOT SPAM
0,183,2,0,NOT SPAM
1,32,0,1,NOT SPAM
2,188,2,0,SPAM
1,103,14,0,NOT SPAM
4,140,15,1,SPAM
1,45,19,1,NOT SPAM
2,122,1,1,NOT SPAM
0,27,19,0,NOT SPAM
0,186,15,1,SPAM
5,27,14,1,NOT SPAM
0,36,6,0,NOT SPAM
0,142,4,1,NOT SPAM
1,85,4,0,NOT SPAM
0,167,8,0,NOT SPAM
1,103,13,0,NOT SPAM
1,67,18,1,NOT SPAM
3,199,17,0,SPAM
1,40,8,1,NOT SPAM
1,97,2,1,NOT SPAM
3,181,10,1,SPAM
2,50,14,0,NOT SPAM
3,31,3,0,NOT SPAM
1,163,4,0,NOT SPAM
0,166,17,0,SPAM
0,80,11,1,NOT SPAM
1,105,0,0,NOT SPAM
6,191,19,0,SPAM
0,186,1,0,NOT SPAM
5,198,8,0,SPAM
1,162,17,1,SPAM
3,155,4,1,NOT SPAM
3,13,13,0,NOT SPAM
2,187,10,1,SPAM
2,133,2,0,NOT SPAM
2,60,8,0,NOT SPAM
2,171,1,0,NOT SPAM
4,91,13,0,NOT SPAM
2,22,1,1,NOT SPAM
1,46,9,0,NOT SPAM
2,115,18,0,SPAM
3,77,1,1,NOT SPAM
3,69,15,0,NOT SPAM
1,165,5,0,NOT SPAM
3,162,11,1,SPAM
3,137,6,1,NOT SPAM
1,182,3,1,SPAM
1,197,7,1,SPAM
0,14,18,0,NOT SPAM
1,64,9,0,NOT SPAM
2,159,0,0,NOT SPAM
4,76,4,0,NOT SPAM
3,160,5,1,NOT SPAM
1,177,18,1,SPAM
3,56,17,0,NOT SPAM
4,198,18,1,SPAM
2,66,18,1,NOT SPAM
3,121,0,0,NOT SPAM
1,129,19,0,SPAM
0,64,10,1,NOT SPAM
1,90,2,1,NOT SPAM
1,172,9,1,SPAM
3,147,6,0,NOT SPAM
1,99,16,0,NOT SPAM
4,11,15,1,NOT SPAM
4,43,6,1,NOT SPAM
1,183,12,0,SPAM
1,11,11,1,NOT SPAM
1,144,11,1,NOT SPAM
3,18,7,1,NOT SPAM
3,38,7,1,NOT SPAM
2,126,12,0,NOT SPAM
2,171,10,0,SPAM
4,77,0,1,NOT SPAM
1,68,16,0,NOT SPAM
2,101,18,0,NOT SPAM
2,16,12,1,NOT SPAM
2,130,14,0,NOT SPAM
3,38,11,1,NOT SPAM
2,31,16,1,NOT SPAM
1,154,2,0,NOT SPAM
3,22,6,1,NOT SPAM
2,178,1,0,NOT SPAM
2,176,1,1,SPAM
4,150,5,1,NOT SPAM
0,41,3,1,NOT SPAM
5,139,15,0,SPAM
1,72,14,1,NOT SPAM
1,84,9,0,NOT SPAM
2,90,13,1,NOT SPAM
1,64,8,1,NOT SPAM
1,52,14,1,NOT SPAM
0,183,6,1,SPAM
1,104,6,1,NOT SPAM
1,88,7,0,NOT SPAM
1,99,18,1,SPAM
1,56,17,1,NOT SPAM
0,81,16,0,NOT SPAM
3,184,17,1,SPAM
1,88,18,0,NOT SPAM
2,58,7,0,NOT SPAM
1,173,12,0,SPAM
1,174,10,0,SPAM
1,154,18,0,SPAM
1,43,6,0,NOT SPAM
4,27,4,0,NOT SPAM
5,52,4,0,NOT SPAM
1,117,7,0,NOT SPAM
0,124,9,0,NOT SPAM
3,165,4,0,SPAM
4,131,14,0,SPAM
4,45,15,1,NOT SPAM
4,162,9,1,SPAM
3,51,7,1,NOT SPAM
2,189,18,0,SPAM
0,76,3,0,NOT SPAM
3,61,13,1,NOT SPAM
3,66,7,0,NOT SPAM
2,90,13,0,NOT SPAM
1,61,11,1,NOT SPAM
2,76,0,0,NOT SPAM
1,128,18,1,SPAM
0,157,17,1,SPAM
4,172,11,0,SPAM
1,21,9,0,NOT SPAM
4,84,0,0,NOT SPAM
2,180,13,1,SPAM
1,43,8,0,NOT SPAM
3,147,14,0,SPAM
2,21,13,0,NOT SPAM
1,39,8,1,NOT SPAM
0,37,10,0,NOT SPAM
0,150,4,0,NOT SPAM
4,162,11,1,SPAM
4,169,15,0,SPAM
3,115,19,0,SPAM
1,139,2,1,NOT SPAM
1,78,4,0,NOT SPAM
4,160,18,0,SPAM
1,102,4,0,NOT SPAM
3,22,17,1,NOT SPAM
1,179,3,1,SPAM
3,27,14,1,NOT SPAM
2,152,4,1,NOT SPAM
2,35,7,0,NOT SPAM
3,18,15,1,NOT SPAM
3,27,0,0,NOT SPAM
2,6,4,0,NOT SPAM
1,161,17,0,SPAM
1,182,15,0,SPAM
2,77,9,1,NOT SPAM
2,63,3,0,NOT SPAM
3,37,17,1,NOT SPAM
0,180,16,1,SPAM
4,176,12,1,SPAM
3,144,7,0,SPAM
0,87,7,1,NOT SPAM
2,174,11,0,SPAM
0,39,17,0,NOT SPAM
2,45,5,1,NOT SPAM
1,187,6,0,SPAM
4,114,16,1,SPAM
1,145,4,0,NOT SPAM
0,43,18,0,NOT SPAM
2,198,7,0,SPAM
2,167,18,0,SPAM
1,120,7,1,NOT SPAM
2,76,18,1,NOT SPAM
3,165,6,1,SPAM
2,93,2,0,NOT SPAM
1,168,5,0,NOT SPAM
0,145,7,0,NOT SPAM
2,60,17,1,NOT SPAM
2,178,14,1,SPAM
1,103,16,1,NOT SPAM
3,50,3,1,NOT SPAM
1,104,6,1,NOT SPAM
4,117,16,0,SPAM
3,115,5,1,NOT SPAM
4,176,12,0,SPAM
3,178,6,1,SPAM
0,78,8,0,NOT SPAM
3,73,18,0,NOT SPAM
1,35,19,1,NOT SPAM
0,129,12,0,SPAM
2,28,14,0,NOT SPAM
3,36,16,0,NOT SPAM
3,117,4,0,NOT SPAM
0,199,18,0,SPAM
0,20,5,0,NOT SPAM
3,189,11,0,SPAM
2,112,14,0,NOT SPAM
5,28,14,0,NOT SPAM
3,38,2,1,NOT SPAM
1,132,3,1,NOT SPAM
1,56,4,0,NOT SPAM
1,52,5,1,NOT SPAM
2,91,5,0,NOT SPAM
0,123,16,1,SPAM
4,185,7,1,SPAM
0,187,18,1,SPAM
2,42,19,1,NOT SPAM
2,134,12,1,SPAM
1,73,14,0,NOT SPAM
1,86,16,0,NOT SPAM
3,122,16,0,SPAM
2,57,1,0,NOT SPAM
5,54,2,0,NOT SPAM
1,161,8,0,NOT SPAM
4,78,5,1,NOT SPAM
2,187,0,0,NOT SPAM
2,110,18,0,SPAM
2,193,3,1,SPAM
4,54,12,1,NOT SPAM
0,20,19,1,NOT SPAM
1,91,7,1,NOT SPAM
